Ontology ID	Label	Obsolete	ZFIN Annotation
http://purl.obolibrary.org/obo/ZP_0019591	"obsolete embryo development ending in birth or egg hatching arrested, abnormal"	TRUE	0-0-GO:0009792-PATO:0000297-0-0-0
http://purl.obolibrary.org/obo/ZP_0019926	"obsolete interneuron spatial pattern, abnormal"	TRUE	0-0-ZFA:0009051-PATO:0000060-0-0-0
http://purl.obolibrary.org/obo/ZP_0020021	"obsolete midbrain hindbrain boundary increased distribution, abnormal"	TRUE	0-0-ZFA:0000042-PATO:0001671-0-0-0
http://purl.obolibrary.org/obo/ZP_0020023	"obsolete motor neuron increased distribution, abnormal"	TRUE	0-0-ZFA:0009052-PATO:0001671-0-0-0
http://purl.obolibrary.org/obo/ZP_0020086	"obsolete telencephalon increased distribution, abnormal"	TRUE	0-0-ZFA:0000079-PATO:0001671-0-0-0
http://purl.obolibrary.org/obo/ZP_0020156	"obsolete intestine lumenized, abnormal"	TRUE	0-0-ZFA:0001338-PATO:0001897-0-0-0
http://purl.obolibrary.org/obo/ZP_0020169	"obsolete musculature system decreased distribution, abnormal"	TRUE	0-0-ZFA:0000548-PATO:0001672-0-0-0
http://purl.obolibrary.org/obo/ZP_0020260	"obsolete intestine increased distribution, abnormal"	TRUE	0-0-ZFA:0001338-PATO:0001671-0-0-0
http://purl.obolibrary.org/obo/ZP_0020405	"obsolete voltage-gated sodium channel activity Rohon-Beard neuron decreased process quality, abnormal"	TRUE	GO:0005248-BFO:0000050-ZFA:0009150-PATO:0002302-0-0-0
http://purl.obolibrary.org/obo/ZP_0020620	"obsolete anatomical structure amount, abnormal"	TRUE	0-0-ZFA:0000037-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0020950	"obsolete Z disc ventricular myocardium amount, abnormal"	TRUE	GO:0030018-BFO:0000050-ZFA:0005061-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021231	"obsolete exocrine pancreas amount, abnormal"	TRUE	0-0-ZFA:0001249-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021242	"obsolete pronephric proximal convoluted tubule diameter, abnormal"	TRUE	0-0-ZFA:0001620-PATO:0001334-0-0-0
http://purl.obolibrary.org/obo/ZP_0021243	"obsolete pronephric proximal straight tubule diameter, abnormal"	TRUE	0-0-ZFA:0001621-PATO:0001334-0-0-0
http://purl.obolibrary.org/obo/ZP_0021244	"obsolete cytoplasmic vesicle pronephric proximal convoluted tubule amount, abnormal"	TRUE	GO:0031410-BFO:0000050-ZFA:0001620-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021245	"obsolete cytoplasmic vesicle pronephric proximal straight tubule amount, abnormal"	TRUE	GO:0031410-BFO:0000050-ZFA:0001621-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021246	"obsolete ciliated epithelial cell pronephric proximal convoluted tubule organization quality, abnormal"	TRUE	ZFA:0009035-BFO:0000050-ZFA:0001620-PATO:0002264-0-0-0
http://purl.obolibrary.org/obo/ZP_0021247	"obsolete ciliated epithelial cell pronephric proximal straight tubule organization quality, abnormal"	TRUE	ZFA:0009035-BFO:0000050-ZFA:0001621-PATO:0002264-0-0-0
http://purl.obolibrary.org/obo/ZP_0021257	"obsolete whole organism amount, abnormal"	TRUE	0-0-ZFA:0001094-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021258	"obsolete cardiac ventricle amount, abnormal"	TRUE	0-0-ZFA:0000009-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021259	"obsolete atrium amount, abnormal"	TRUE	0-0-ZFA:0000471-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021260	"obsolete trunk amount, abnormal"	TRUE	0-0-ZFA:0001115-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021261	"obsolete macrophage hindbrain amount, abnormal"	TRUE	ZFA:0009141-BFO:0000050-ZFA:0000029-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021262	"obsolete macrophage midbrain amount, abnormal"	TRUE	ZFA:0009141-BFO:0000050-ZFA:0000128-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021267	"obsolete cranial cartilage decreased process quality cartilage development, abnormal"	TRUE	GO:0051216-BFO:0000066-ZFA:0001458-PATO:0002302-0-0-0
http://purl.obolibrary.org/obo/ZP_0021287	"obsolete myotome process quality skeletal myofibril assembly, abnormal"	TRUE	GO:0014866-BFO:0000066-ZFA:0001056-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021297	"obsolete neural crest amount, abnormal"	TRUE	0-0-ZFA:0000045-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021315	"obsolete myocardium amount, abnormal"	TRUE	0-0-ZFA:0001319-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021348	"obsolete hypothalamus amount, abnormal"	TRUE	0-0-ZFA:0000032-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021349	"obsolete hypothalamus occurrence mitotic cell cycle process, abnormal"	TRUE	GO:1903047-BFO:0000066-ZFA:0000032-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021351	"obsolete amacrine cell differentiation process quality, abnormal"	TRUE	0-0-GO:0035881-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021352	"obsolete retinal cone cell differentiation process quality, abnormal"	TRUE	0-0-GO:0042670-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021353	"obsolete cell retina amount, abnormal"	TRUE	GO:0005623-BFO:0000050-ZFA:0000152-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021366	"obsolete hematopoietic progenitor cell differentiation occurrence, abnormal"	TRUE	0-0-GO:0002244-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021372	"obsolete Kupffer's vesicle amount, abnormal"	TRUE	0-0-ZFA:0000001-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021373	"obsolete posterior region whole organism amount, abnormal"	TRUE	BSPO:0000072-BFO:0000050-ZFA:0001094-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021375	"obsolete pancreas primordium spatial pattern, abnormal"	TRUE	0-0-ZFA:0000254-PATO:0000060-0-0-0
http://purl.obolibrary.org/obo/ZP_0021376	"obsolete pancreas primordium size, abnormal"	TRUE	0-0-ZFA:0000254-PATO:0000117-0-0-0
http://purl.obolibrary.org/obo/ZP_0021388	"obsolete ventral region spinal cord spatial pattern, abnormal"	TRUE	BSPO:0000084-BFO:0000050-ZFA:0000075-PATO:0000060-0-0-0
http://purl.obolibrary.org/obo/ZP_0021409	"obsolete macrophage intestine amount, abnormal"	TRUE	ZFA:0009141-BFO:0000050-ZFA:0001338-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021432	"obsolete anterior region pronephric duct amount, abnormal"	TRUE	BSPO:0000071-BFO:0000050-ZFA:0000150-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021438	"obsolete pronephric duct has normal numbers of parts of type motile cilium outer dynein arm pronephric duct, abnormal"	TRUE	GO:0031514-BFO:0000050-ZFA:0000150-PATO:0001905-GO:0036157-BFO:0000050-ZFA:0000150
http://purl.obolibrary.org/obo/ZP_0021439	"obsolete pronephric duct occurrence outer dynein arm assembly, abnormal"	TRUE	GO:0036158-BFO:0000066-ZFA:0000150-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021444	"obsolete liver amount, abnormal"	TRUE	0-0-ZFA:0000123-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021454	"obsolete trunk degree of pigmentation, abnormal"	TRUE	0-0-ZFA:0001115-PATO:0002247-0-0-0
http://purl.obolibrary.org/obo/ZP_0021457	"obsolete blood amount, abnormal"	TRUE	0-0-ZFA:0000007-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021458	"obsolete hindbrain amount, abnormal"	TRUE	0-0-ZFA:0000029-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021459	"obsolete midbrain amount, abnormal"	TRUE	0-0-ZFA:0000128-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021460	"obsolete vasculature amount, abnormal"	TRUE	0-0-ZFA:0005249-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021461	"obsolete olfactory epithelium position, abnormal"	TRUE	0-0-ZFA:0000554-PATO:0000140-0-0-0
http://purl.obolibrary.org/obo/ZP_0021462	"obsolete epithelial cell position, abnormal"	TRUE	0-0-ZFA:0009034-PATO:0000140-0-0-0
http://purl.obolibrary.org/obo/ZP_0021463	"obsolete epidermis head position, abnormal"	TRUE	ZFA:0000105-BFO:0000050-ZFA:0001114-PATO:0000140-0-0-0
http://purl.obolibrary.org/obo/ZP_0021464	"obsolete epithelium neuromast position, abnormal"	TRUE	ZFA:0001486-BFO:0000050-ZFA:0000243-PATO:0000140-0-0-0
http://purl.obolibrary.org/obo/ZP_0021466	"obsolete intestinal lymphatic network process quality lymphangiogenesis, abnormal"	TRUE	GO:0001946-BFO:0000066-ZFA:0005840-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021468	"obsolete lymphangiogenic sprout intestinal lymphatic network amount, abnormal"	TRUE	ZFA:0005603-BFO:0000050-ZFA:0005840-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021473	"obsolete neutrophil gill amount, abnormal"	TRUE	ZFA:0009327-BFO:0000050-ZFA:0000354-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021497	"obsolete regenerating tissue occurrence autophagy, abnormal"	TRUE	GO:0006914-BFO:0000066-ZFA:0005147-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021498	"obsolete regenerating tissue lateral rectus amount, abnormal"	TRUE	ZFA:0005147-BFO:0000050-ZFA:0000383-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021500	"obsolete retinal ganglion cell amount, abnormal"	TRUE	0-0-ZFA:0009310-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021501	"obsolete retinal neural layer occurrence apoptotic process, abnormal"	TRUE	GO:0006915-BFO:0000066-ZFA:0000046-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021504	"obsolete cranium occurrence osteoblast differentiation, abnormal"	TRUE	GO:0001649-BFO:0000066-ZFA:0000737-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021507	"obsolete osteoblast cranium amount, abnormal"	TRUE	ZFA:0009031-BFO:0000050-ZFA:0000737-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021534	"obsolete gut amount, abnormal"	TRUE	0-0-ZFA:0000112-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021541	"obsolete brain process quality reactive oxygen species biosynthetic process, abnormal"	TRUE	GO:1903409-BFO:0000066-ZFA:0000008-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021543	"obsolete spinal cord process quality reactive oxygen species biosynthetic process, abnormal"	TRUE	GO:1903409-BFO:0000066-ZFA:0000075-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021545	"obsolete heart process quality reactive oxygen species biosynthetic process, abnormal"	TRUE	GO:1903409-BFO:0000066-ZFA:0000114-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021547	"obsolete liver process quality reactive oxygen species biosynthetic process, abnormal"	TRUE	GO:1903409-BFO:0000066-ZFA:0000123-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021583	"obsolete retina amount, abnormal"	TRUE	0-0-ZFA:0000152-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021590	"obsolete alkaline phosphatase activity osteoblast increased process quality, abnormal"	TRUE	GO:0004035-BFO:0000050-ZFA:0009031-PATO:0002304-0-0-0
http://purl.obolibrary.org/obo/ZP_0021603	"obsolete NADH dehydrogenase (ubiquinone) activity occurrence, abnormal"	TRUE	0-0-GO:0008137-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021605	"obsolete nervous system occurrence inflammatory response, abnormal"	TRUE	GO:0006954-BFO:0000066-ZFA:0000396-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021607	"obsolete diencephalon amount, abnormal"	TRUE	0-0-ZFA:0000101-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021608	"obsolete olfactory bulb amount, abnormal"	TRUE	0-0-ZFA:0000402-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021610	"obsolete olfactory bulb has normal numbers of parts of type dopaminergic neuron, abnormal"	TRUE	0-0-ZFA:0000402-PATO:0001905-0-0-ZFA:0009301
http://purl.obolibrary.org/obo/ZP_0021612	"obsolete diencephalon occurrence inflammatory response, abnormal"	TRUE	GO:0006954-BFO:0000066-ZFA:0000101-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021614	"obsolete olfactory bulb occurrence inflammatory response, abnormal"	TRUE	GO:0006954-BFO:0000066-ZFA:0000402-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021630	"obsolete cranium occurrence bone mineralization, abnormal"	TRUE	GO:0030282-BFO:0000066-ZFA:0000737-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021631	"obsolete digestive system amount, abnormal"	TRUE	0-0-ZFA:0000339-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021633	"obsolete dopaminergic neuron spatial pattern, abnormal"	TRUE	0-0-ZFA:0009301-PATO:0000060-0-0-0
http://purl.obolibrary.org/obo/ZP_0021638	"obsolete neuromast hair cell damage, abnormal"	TRUE	0-0-ZFA:0009367-PATO:0001020-0-0-0
http://purl.obolibrary.org/obo/ZP_0021643	"obsolete dopaminergic neuron midbrain amount, abnormal"	TRUE	ZFA:0009301-BFO:0000050-ZFA:0000128-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021650	"obsolete glucose blood plasma amount, abnormal"	TRUE	CHEBI:17234-BFO:0000050-ZFA:0005654-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021662	"obsolete head kidney amount, abnormal"	TRUE	0-0-ZFA:0000669-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021665	"obsolete lymphocyte head kidney amount, abnormal"	TRUE	ZFA:0009250-BFO:0000050-ZFA:0000669-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021668	"obsolete myeloid leukocyte head kidney amount, abnormal"	TRUE	ZFA:0009326-BFO:0000050-ZFA:0000669-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021691	"obsolete pronephric glomerulus functionality, abnormal"	TRUE	0-0-ZFA:0001557-PATO:0001509-0-0-0
http://purl.obolibrary.org/obo/ZP_0021693	"obsolete podocyte foot podocyte amount, abnormal"	TRUE	GO:0098846-BFO:0000050-ZFA:0009285-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021717	"obsolete nucleus brain amount, abnormal"	TRUE	GO:0005634-BFO:0000050-ZFA:0000008-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021718	"obsolete nucleus retina amount, abnormal"	TRUE	GO:0005634-BFO:0000050-ZFA:0000152-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021724	"obsolete lipase activity intestine decreased process quality, abnormal"	TRUE	GO:0016298-BFO:0000050-ZFA:0001338-PATO:0002302-0-0-0
http://purl.obolibrary.org/obo/ZP_0021729	"obsolete caudal fin amount, abnormal"	TRUE	0-0-ZFA:0001058-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021732	"obsolete epicardium amount, abnormal"	TRUE	0-0-ZFA:0005057-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021738	"obsolete plasma lipoprotein particle blood amount, abnormal"	TRUE	GO:0034358-BFO:0000050-ZFA:0000007-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021755	"obsolete neuromast damage, abnormal"	TRUE	0-0-ZFA:0000243-PATO:0001020-0-0-0
http://purl.obolibrary.org/obo/ZP_0021785	"obsolete exocrine pancreas length, abnormal"	TRUE	0-0-ZFA:0001249-PATO:0000122-0-0-0
http://purl.obolibrary.org/obo/ZP_0021796	"obsolete axon commissure of the tract of the commissure of the caudal tuberculum amount, abnormal"	TRUE	GO:0030424-BFO:0000050-ZFA:0005877-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021801	"obsolete reactive oxygen species biosynthetic process process quality, abnormal"	TRUE	0-0-GO:1903409-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021803	"obsolete triglyceride-rich plasma lipoprotein particle blood amount, abnormal"	TRUE	GO:0034385-BFO:0000050-ZFA:0000007-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021814	"obsolete gill amount, abnormal"	TRUE	0-0-ZFA:0000354-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021842	"obsolete head amount, abnormal"	TRUE	0-0-ZFA:0001114-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021864	"obsolete intestine amount, abnormal"	TRUE	0-0-ZFA:0001338-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021866	"obsolete aggressive behavior decreased process quality, abnormal"	TRUE	0-0-GO:0002118-PATO:0002302-0-0-0
http://purl.obolibrary.org/obo/ZP_0021868	"obsolete social behavior decreased process quality, abnormal"	TRUE	0-0-GO:0035176-PATO:0002302-0-0-0
http://purl.obolibrary.org/obo/ZP_0021879	"obsolete photoreceptor cell retinal outer nuclear layer amount, abnormal"	TRUE	ZFA:0009127-BFO:0000050-ZFA:0001464-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021883	"obsolete cell whole organism amount, abnormal"	TRUE	ZFA:0009000-BFO:0000050-ZFA:0001094-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021890	"obsolete eye present, abnormal"	TRUE	0-0-ZFA:0000107-PATO:0000467-0-0-0
http://purl.obolibrary.org/obo/ZP_0021897	"obsolete pancreas amount, abnormal"	TRUE	0-0-ZFA:0000140-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021899	"obsolete ovary amount, abnormal"	TRUE	0-0-ZFA:0000403-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021926	"obsolete notochord occurrence nitric oxide biosynthetic process, abnormal"	TRUE	GO:0006809-BFO:0000066-ZFA:0000135-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021928	"obsolete cleithrum occurrence nitric oxide biosynthetic process, abnormal"	TRUE	GO:0006809-BFO:0000066-ZFA:0000184-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021931	"obsolete scale occurrence bone resorption, abnormal"	TRUE	GO:0045453-BFO:0000066-ZFA:0000277-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021933	"obsolete spinal cord process quality inflammatory response, abnormal"	TRUE	GO:0006954-BFO:0000066-ZFA:0000075-PATO:0001236-0-0-0
http://purl.obolibrary.org/obo/ZP_0021935	"obsolete glial cell spinal cord amount, abnormal"	TRUE	ZFA:0009073-BFO:0000050-ZFA:0000075-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021936	"obsolete digestive system occurrence apoptotic process, abnormal"	TRUE	GO:0006915-BFO:0000066-ZFA:0000339-PATO:0000057-0-0-0
http://purl.obolibrary.org/obo/ZP_0021938	"obsolete triglyceride whole organism amount, abnormal"	TRUE	CHEBI:17855-BFO:0000050-ZFA:0001094-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021940	"obsolete lipid whole organism amount, abnormal"	TRUE	CHEBI:18059-BFO:0000050-ZFA:0001094-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021945	"obsolete cerebellum increased distribution, abnormal"	TRUE	0-0-ZFA:0000100-PATO:0001671-0-0-0
http://purl.obolibrary.org/obo/ZP_0021946	"obsolete cerebellum decreased distribution, abnormal"	TRUE	0-0-ZFA:0000100-PATO:0001672-0-0-0
http://purl.obolibrary.org/obo/ZP_0021960	"obsolete intestinal villus perimeter, abnormal"	TRUE	0-0-ZFA:0005125-PATO:0001711-0-0-0
http://purl.obolibrary.org/obo/ZP_0021962	"obsolete proximal region intestine amount, abnormal"	TRUE	BSPO:0000077-BFO:0000050-ZFA:0001338-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0021965	"obsolete proximal region intestine circumference, abnormal"	TRUE	BSPO:0000077-BFO:0000050-ZFA:0001338-PATO:0001648-0-0-0
http://purl.obolibrary.org/obo/ZP_0021970	"obsolete intestinal epithelium perimeter, abnormal"	TRUE	0-0-ZFA:0005124-PATO:0001711-0-0-0
http://purl.obolibrary.org/obo/ZP_0021980	"obsolete vascular endothelium optic artery thickness, abnormal"	TRUE	ZFA:0001639-BFO:0000050-ZFA:0005044-PATO:0000915-0-0-0
http://purl.obolibrary.org/obo/ZP_0021989	"obsolete ventral aorta diameter, abnormal"	TRUE	0-0-ZFA:0000604-PATO:0001334-0-0-0
http://purl.obolibrary.org/obo/ZP_0022002	"obsolete pharyngeal arch 1 spatial pattern, abnormal"	TRUE	0-0-ZFA:0001612-PATO:0000060-0-0-0
http://purl.obolibrary.org/obo/ZP_0022006	"obsolete Meckel's cartilage amount, abnormal"	TRUE	0-0-ZFA:0001205-PATO:0000070-0-0-0
http://purl.obolibrary.org/obo/ZP_0022032	"obsolete commissure of the tract of the commissure of the caudal tuberculum has number of axon commissure of the tract of the commissure of the caudal tuberculum, abnormal"	TRUE	0-0-ZFA:0005877-PATO:0001555-GO:0030424-BFO:0000050-ZFA:0005877
http://purl.obolibrary.org/obo/ZP_0022065	"obsolete digestive system size, abnormal"	TRUE	0-0-ZFA:0000339-PATO:0000117-0-0-0
